site,date,transect,species,crevice_depth_cm,crevice_width_cm,position_m,size_cm,agg_counts,agg_id,agg_number,agg_name,presence
Cannery Row,20220615,3,H_cracherodii,50,3,25,4,4,44,2,agg_Cannery Row_20220615_T3_2,Yes
Cannery Row,20220615,3,H_cracherodii,26,5,24,7,4,43,1,agg_Cannery Row_20220615_T3_1,Yes
Cannery Row,20220615,3,H_cracherodii,26,5,24,6,4,43,1,agg_Cannery Row_20220615_T3_1,Yes
Cannery Row,20220615,3,H_cracherodii,26,5,24,4,4,43,1,agg_Cannery Row_20220615_T3_1,Yes
Cannery Row,20220615,3,H_cracherodii,26,3,24,5,4,43,1,agg_Cannery Row_20220615_T3_1,Yes
Cannery Row,20220616,5,H_cracherodii,25,5,20,9,1,45,1,agg_Cannery Row_20220616_T5_1,No
Pt Pinos,20220618,4,H_cracherodii,15,5,8,10,1,613,1,agg_Pt Pinos_20220618_T4_1,No
Pt Pinos,20220618,4,H_cracherodii,10,9,16,7,1,614,2,agg_Pt Pinos_20220618_T4_2,No
Pt Pinos,20220627,6,H_cracherodii,30,15,17,10,1,617,3,agg_Pt Pinos_20220627_T6_3,No
Pt Pinos,20220627,6,H_cracherodii,20,40,14,11,1,616,2,agg_Pt Pinos_20220627_T6_2,No
Pt Pinos,20220627,6,H_cracherodii,48,5,3,15,1,615,1,agg_Pt Pinos_20220627_T6_1,No
Hopkins,20220630,6,H_cracherodii,20,4,2,8,2,474,1,agg_Hopkins_20220630_T6_1,No
Hopkins,20220630,6,H_cracherodii,20,4,2,12,2,474,1,agg_Hopkins_20220630_T6_1,No
Hopkins,20220630,6,H_cracherodii,55,5,3,5,1,475,2,agg_Hopkins_20220630_T6_2,No
Hopkins,20220630,6,H_cracherodii,30,7,4,12,1,476,3,agg_Hopkins_20220630_T6_3,No
Hopkins,20220630,4,H_cracherodii,25,4,8,7,2,473,2,agg_Hopkins_20220630_T4_2,No
Hopkins,20220630,4,H_cracherodii,35,4,8,6,2,473,2,agg_Hopkins_20220630_T4_2,No
Hopkins,20220630,4,H_cracherodii,120,10,7,11,8,472,1,agg_Hopkins_20220630_T4_1,Yes
Hopkins,20220630,4,H_cracherodii,120,10,7,12,8,472,1,agg_Hopkins_20220630_T4_1,Yes
Hopkins,20220630,4,H_cracherodii,120,10,7,8,8,472,1,agg_Hopkins_20220630_T4_1,Yes
Hopkins,20220630,4,H_cracherodii,120,10,7,12,8,472,1,agg_Hopkins_20220630_T4_1,Yes
Hopkins,20220630,4,H_cracherodii,120,10,7,9,8,472,1,agg_Hopkins_20220630_T4_1,Yes
Hopkins,20220630,4,H_cracherodii,120,10,7,6,8,472,1,agg_Hopkins_20220630_T4_1,Yes
Hopkins,20220630,4,H_cracherodii,120,10,7,11,8,472,1,agg_Hopkins_20220630_T4_1,Yes
Hopkins,20220630,4,H_cracherodii,120,10,7,8,8,472,1,agg_Hopkins_20220630_T4_1,Yes
Hopkins,20220701,7,H_cracherodii,25,15,7,10,1,477,1,agg_Hopkins_20220701_T7_1,No
Carmel Pt,20220717,1,H_cracherodii,15,10,3,13,2,312,1,agg_Carmel Pt_20220717_T1_1,No
Carmel Pt,20220717,1,H_cracherodii,15,10,3,10,2,312,1,agg_Carmel Pt_20220717_T1_1,No
Carmel Pt,20220717,1,H_cracherodii,55,5,4,10,1,313,2,agg_Carmel Pt_20220717_T1_2,No
Carmel Pt,20220717,1,H_cracherodii,50,5,8,8,3,314,3,agg_Carmel Pt_20220717_T1_3,No
Carmel Pt,20220717,1,H_cracherodii,50,5,8,10,3,314,3,agg_Carmel Pt_20220717_T1_3,No
Carmel Pt,20220717,1,H_cracherodii,20,8,8,15,3,314,3,agg_Carmel Pt_20220717_T1_3,No
Carmel Pt,20220717,1,H_cracherodii,80,10,9,16,5,315,4,agg_Carmel Pt_20220717_T1_4,Yes
Carmel Pt,20220717,1,H_cracherodii,30,10,9,7,5,315,4,agg_Carmel Pt_20220717_T1_4,Yes
Carmel Pt,20220717,1,H_cracherodii,30,10,9,15,5,315,4,agg_Carmel Pt_20220717_T1_4,Yes
Carmel Pt,20220717,1,H_cracherodii,20,5,9,10,5,315,4,agg_Carmel Pt_20220717_T1_4,Yes
Carmel Pt,20220717,1,H_cracherodii,20,5,9,6,5,315,4,agg_Carmel Pt_20220717_T1_4,Yes
Carmel Pt,20220717,1,H_cracherodii,90,12,13,15,10,316,5,agg_Carmel Pt_20220717_T1_5,Yes
Carmel Pt,20220717,1,H_cracherodii,90,12,13,15,10,316,5,agg_Carmel Pt_20220717_T1_5,Yes
Carmel Pt,20220717,1,H_cracherodii,90,12,13,12,10,316,5,agg_Carmel Pt_20220717_T1_5,Yes
Carmel Pt,20220717,1,H_cracherodii,90,12,13,13,10,316,5,agg_Carmel Pt_20220717_T1_5,Yes
Carmel Pt,20220717,1,H_cracherodii,90,12,13,10,10,316,5,agg_Carmel Pt_20220717_T1_5,Yes
Carmel Pt,20220717,1,H_cracherodii,90,12,13,14,10,316,5,agg_Carmel Pt_20220717_T1_5,Yes
Carmel Pt,20220717,1,H_cracherodii,90,12,13,15,10,316,5,agg_Carmel Pt_20220717_T1_5,Yes
Carmel Pt,20220717,1,H_cracherodii,90,12,13,13,10,316,5,agg_Carmel Pt_20220717_T1_5,Yes
Carmel Pt,20220717,1,H_cracherodii,20,10,13,10,10,316,5,agg_Carmel Pt_20220717_T1_5,Yes
Carmel Pt,20220717,1,H_cracherodii,90,12,13,14,10,316,5,agg_Carmel Pt_20220717_T1_5,Yes
Carmel Pt,20220717,1,H_cracherodii,30,4,15,16,1,317,6,agg_Carmel Pt_20220717_T1_6,No
Carmel Pt,20220717,1,H_cracherodii,25,10,20,11,1,318,7,agg_Carmel Pt_20220717_T1_7,No
Carmel Pt,20220717,2,H_cracherodii,10,4,2,10,3,319,1,agg_Carmel Pt_20220717_T2_1,No
Carmel Pt,20220717,2,H_cracherodii,15,4,2,13,3,319,1,agg_Carmel Pt_20220717_T2_1,No
Carmel Pt,20220717,2,H_cracherodii,20,4,2,8,3,319,1,agg_Carmel Pt_20220717_T2_1,No
Carmel Pt,20220717,2,H_cracherodii,15,4,4,11,1,320,2,agg_Carmel Pt_20220717_T2_2,No
Carmel Pt,20220717,2,H_cracherodii,75,8,12,12,1,321,3,agg_Carmel Pt_20220717_T2_3,No
Carmel Pt,20220717,2,H_cracherodii,5,6,14,8,1,322,4,agg_Carmel Pt_20220717_T2_4,No
Carmel Pt,20220727,3,H_cracherodii,50,5,2,10,1,323,1,agg_Carmel Pt_20220727_T3_1,No
Carmel Pt,20220727,3,H_cracherodii,50,9,3,15,1,324,2,agg_Carmel Pt_20220727_T3_2,No
Carmel Pt,20220728,4,H_cracherodii,4,6,2,10,3,325,1,agg_Carmel Pt_20220728_T4_1,No
Carmel Pt,20220728,4,H_cracherodii,5,6,2,7,3,325,1,agg_Carmel Pt_20220728_T4_1,No
Carmel Pt,20220728,4,H_cracherodii,5,6,2,7,3,325,1,agg_Carmel Pt_20220728_T4_1,No
Carmel Pt,20220728,4,H_cracherodii,15,7,8,11,3,327,3,agg_Carmel Pt_20220728_T4_3,No
Carmel Pt,20220728,4,H_cracherodii,20,7,8,12,3,327,3,agg_Carmel Pt_20220728_T4_3,No
Carmel Pt,20220728,4,H_cracherodii,22,7,8,9,3,327,3,agg_Carmel Pt_20220728_T4_3,No
Carmel Pt,20220728,4,H_cracherodii,15,12,5,5,1,326,2,agg_Carmel Pt_20220728_T4_2,No
Carmel Pt,20220730,5,H_cracherodii,20,4,19,7,1,330,3,agg_Carmel Pt_20220730_T5_3,No
Carmel Pt,20220730,5,H_cracherodii,10,5,8,10,1,329,2,agg_Carmel Pt_20220730_T5_2,No
Carmel Pt,20220730,5,H_cracherodii,10,4,5,9,1,328,1,agg_Carmel Pt_20220730_T5_1,No
Soberanes,20220810,1,H_cracherodii,NA,NA,11,8,2,668,3,agg_Soberanes_20220810_T1_3,No
Soberanes,20220810,1,H_cracherodii,10,5,11,5,2,668,3,agg_Soberanes_20220810_T1_3,No
Soberanes,20220810,1,H_cracherodii,NA,5,4,10,1,666,1,agg_Soberanes_20220810_T1_1,No
Soberanes,20220810,1,H_cracherodii,10,NA,5,10,1,667,2,agg_Soberanes_20220810_T1_2,No
Soberanes,20220814,4,H_cracherodii,19,3,3,5,1,669,1,agg_Soberanes_20220814_T4_1,No
Pt Pinos,20230306,2,H_cracherodii,10,7,19,8,1,621,1,agg_Pt Pinos_20230306_T2_1,No
Pt Pinos,20230306,1,H_cracherodii,5,2.5,17,6,3,619,2,agg_Pt Pinos_20230306_T1_2,No
Pt Pinos,20230306,1,H_cracherodii,45,7,15,11,3,618,1,agg_Pt Pinos_20230306_T1_1,No
Pt Pinos,20230306,1,H_cracherodii,55,6,17,7,3,619,2,agg_Pt Pinos_20230306_T1_2,No
Pt Pinos,20230306,1,H_cracherodii,55,6,17,10,3,619,2,agg_Pt Pinos_20230306_T1_2,No
Pt Pinos,20230306,1,H_cracherodii,15,5,15,6,3,618,1,agg_Pt Pinos_20230306_T1_1,No
Pt Pinos,20230306,1,H_cracherodii,15,5,15,7,3,618,1,agg_Pt Pinos_20230306_T1_1,No
Pt Pinos,20230306,1,H_cracherodii,15,2,19,4,1,620,3,agg_Pt Pinos_20230306_T1_3,No
Cannery Row,20230319,2,H_cracherodii,35,60,12,15,3,46,1,agg_Cannery Row_20230319_T2_1,No
Cannery Row,20230319,2,H_cracherodii,35,60,12,15,3,46,1,agg_Cannery Row_20230319_T2_1,No
Cannery Row,20230319,2,H_cracherodii,20,15,12,20,3,46,1,agg_Cannery Row_20230319_T2_1,No
Cannery Row,20230319,3,H_cracherodii,35,15,5,4,5,48,2,agg_Cannery Row_20230319_T3_2,Yes
Cannery Row,20230319,3,H_cracherodii,35,15,5,8,5,48,2,agg_Cannery Row_20230319_T3_2,Yes
Cannery Row,20230319,3,H_cracherodii,35,15,5,6,5,48,2,agg_Cannery Row_20230319_T3_2,Yes
Cannery Row,20230319,3,H_cracherodii,35,15,5,4,5,48,2,agg_Cannery Row_20230319_T3_2,Yes
Cannery Row,20230319,3,H_cracherodii,35,15,5,5,5,48,2,agg_Cannery Row_20230319_T3_2,Yes
Cannery Row,20230319,3,H_cracherodii,40,10,1,6,2,47,1,agg_Cannery Row_20230319_T3_1,No
Cannery Row,20230319,3,H_cracherodii,40,10,1,11,2,47,1,agg_Cannery Row_20230319_T3_1,No
Cannery Row,20230319,3,H_cracherodii,20,5,12,12,1,49,3,agg_Cannery Row_20230319_T3_3,No
Pt Pinos,20230320,3,H_cracherodii,20,8,14,6,6,622,1,agg_Pt Pinos_20230320_T3_1,Yes
Pt Pinos,20230320,3,H_cracherodii,20,8,14,6,6,622,1,agg_Pt Pinos_20230320_T3_1,Yes
Pt Pinos,20230320,3,H_cracherodii,20,8,14,5,6,622,1,agg_Pt Pinos_20230320_T3_1,Yes
Pt Pinos,20230320,4,H_cracherodii,16,4,16,10.5,1,623,1,agg_Pt Pinos_20230320_T4_1,No
Pt Pinos,20230320,4,H_cracherodii,30,15,17,10,1,624,2,agg_Pt Pinos_20230320_T4_2,No
Pt Pinos,20230320,6,H_cracherodii,5,5,17,10,4,625,1,agg_Pt Pinos_20230320_T6_1,Yes
Pt Pinos,20230320,6,H_cracherodii,10,5,17,5,4,625,1,agg_Pt Pinos_20230320_T6_1,Yes
Pt Pinos,20230320,6,H_cracherodii,10,5,17,5,4,625,1,agg_Pt Pinos_20230320_T6_1,Yes
Pt Pinos,20230320,6,H_cracherodii,10,5,17,15,4,625,1,agg_Pt Pinos_20230320_T6_1,Yes
Pt Pinos,20230320,6,H_cracherodii,150,7,19,10,6,626,2,agg_Pt Pinos_20230320_T6_2,Yes
Pt Pinos,20230320,6,H_cracherodii,150,7,19,15,6,626,2,agg_Pt Pinos_20230320_T6_2,Yes
Pt Pinos,20230320,6,H_cracherodii,150,7,19,8,6,626,2,agg_Pt Pinos_20230320_T6_2,Yes
Pt Pinos,20230320,6,H_cracherodii,150,7,19,8,6,626,2,agg_Pt Pinos_20230320_T6_2,Yes
Pt Pinos,20230320,6,H_cracherodii,150,7,19,8,6,626,2,agg_Pt Pinos_20230320_T6_2,Yes
Pt Pinos,20230320,6,H_cracherodii,150,7,19,8,6,626,2,agg_Pt Pinos_20230320_T6_2,Yes
Pt Pinos,20230320,3,H_cracherodii,20,8,14,6,6,622,1,agg_Pt Pinos_20230320_T3_1,Yes
Pt Pinos,20230320,3,H_cracherodii,20,8,14,6,6,622,1,agg_Pt Pinos_20230320_T3_1,Yes
Pt Pinos,20230320,3,H_cracherodii,20,8,14,5,6,622,1,agg_Pt Pinos_20230320_T3_1,Yes
Hopkins,20230412,2,H_cracherodii,25,20,1,7,1,478,1,agg_Hopkins_20230412_T2_1,No
Hopkins,20230412,3,H_cracherodii,80,15,7,5,4,479,1,agg_Hopkins_20230412_T3_1,Yes
Hopkins,20230412,3,H_cracherodii,80,15,7,8,4,479,1,agg_Hopkins_20230412_T3_1,Yes
Hopkins,20230412,3,H_cracherodii,80,15,7,4,4,479,1,agg_Hopkins_20230412_T3_1,Yes
Hopkins,20230412,3,H_cracherodii,80,15,7,13,4,479,1,agg_Hopkins_20230412_T3_1,Yes
Hopkins,20230412,3,H_cracherodii,50,10,13,14,1,480,2,agg_Hopkins_20230412_T3_2,No
Hopkins,20230412,3,H_cracherodii,50,10,14,10,1,481,3,agg_Hopkins_20230412_T3_3,No
Hopkins,20230412,3,H_cracherodii,80,20,17,12,2,482,4,agg_Hopkins_20230412_T3_4,No
Hopkins,20230412,3,H_cracherodii,80,20,17,14,2,482,4,agg_Hopkins_20230412_T3_4,No
Hopkins,20230412,3,H_cracherodii,90,20,18,8,1,483,5,agg_Hopkins_20230412_T3_5,No
Hopkins,20230416,5,H_cracherodii,15,26,4,7,2,485,1,agg_Hopkins_20230416_T5_1,No
Hopkins,20230416,5,H_cracherodii,15,26,4,10,2,485,1,agg_Hopkins_20230416_T5_1,No
Hopkins,20230416,4,H_cracherodii,40,6,16,1.9,1,484,1,agg_Hopkins_20230416_T4_1,No
Carmel Pt,20230417,1,H_cracherodii,20,5,2,8,4,331,1,agg_Carmel Pt_20230417_T1_1,Yes
Carmel Pt,20230417,1,H_cracherodii,20,5,2,8,4,331,1,agg_Carmel Pt_20230417_T1_1,Yes
Carmel Pt,20230417,1,H_cracherodii,20,5,2,11,4,331,1,agg_Carmel Pt_20230417_T1_1,Yes
Carmel Pt,20230417,1,H_cracherodii,20,3,4,7,1,332,2,agg_Carmel Pt_20230417_T1_2,No
Carmel Pt,20230417,1,H_cracherodii,15,3,2,10,4,331,1,agg_Carmel Pt_20230417_T1_1,Yes
Carmel Pt,20230417,1,H_cracherodii,30,10,9,11,5,333,3,agg_Carmel Pt_20230417_T1_3,Yes
Carmel Pt,20230417,1,H_cracherodii,30,10,9,8,5,333,3,agg_Carmel Pt_20230417_T1_3,Yes
Carmel Pt,20230417,1,H_cracherodii,40,10,9,15,5,333,3,agg_Carmel Pt_20230417_T1_3,Yes
Carmel Pt,20230417,1,H_cracherodii,40,10,9,10,5,333,3,agg_Carmel Pt_20230417_T1_3,Yes
Carmel Pt,20230417,1,H_cracherodii,40,10,9,6,5,333,3,agg_Carmel Pt_20230417_T1_3,Yes
Carmel Pt,20230417,1,H_cracherodii,20,5,13,15,9,334,4,agg_Carmel Pt_20230417_T1_4,Yes
Carmel Pt,20230417,1,H_cracherodii,20,5,13,14,9,334,4,agg_Carmel Pt_20230417_T1_4,Yes
Carmel Pt,20230417,1,H_cracherodii,20,5,13,12,9,334,4,agg_Carmel Pt_20230417_T1_4,Yes
Carmel Pt,20230417,1,H_cracherodii,20,5,13,16,9,334,4,agg_Carmel Pt_20230417_T1_4,Yes
Carmel Pt,20230417,1,H_cracherodii,20,5,13,11,9,334,4,agg_Carmel Pt_20230417_T1_4,Yes
Carmel Pt,20230417,1,H_cracherodii,20,5,13,11,9,334,4,agg_Carmel Pt_20230417_T1_4,Yes
Carmel Pt,20230417,1,H_cracherodii,20,5,13,12,9,334,4,agg_Carmel Pt_20230417_T1_4,Yes
Carmel Pt,20230417,1,H_cracherodii,20,5,13,6,9,334,4,agg_Carmel Pt_20230417_T1_4,Yes
Carmel Pt,20230417,1,H_cracherodii,20,5,13,3,9,334,4,agg_Carmel Pt_20230417_T1_4,Yes
Carmel Pt,20230417,1,H_cracherodii,25,5,14,6,2,335,5,agg_Carmel Pt_20230417_T1_5,No
Carmel Pt,20230417,1,H_cracherodii,25,5,14,7,2,335,5,agg_Carmel Pt_20230417_T1_5,No
Carmel Pt,20230417,2,H_cracherodii,23,15,3,10,4,336,1,agg_Carmel Pt_20230417_T2_1,Yes
Carmel Pt,20230417,2,H_cracherodii,23,15,3,11,4,336,1,agg_Carmel Pt_20230417_T2_1,Yes
Carmel Pt,20230417,2,H_cracherodii,23,15,3,12,4,336,1,agg_Carmel Pt_20230417_T2_1,Yes
Carmel Pt,20230417,2,H_cracherodii,23,15,3,12,4,336,1,agg_Carmel Pt_20230417_T2_1,Yes
Carmel Pt,20230417,2,H_cracherodii,24,15,5,12,3,337,2,agg_Carmel Pt_20230417_T2_2,No
Carmel Pt,20230417,2,H_cracherodii,24,15,5,13,3,337,2,agg_Carmel Pt_20230417_T2_2,No
Carmel Pt,20230417,2,H_cracherodii,24,15,5,11,3,337,2,agg_Carmel Pt_20230417_T2_2,No
Carmel Pt,20230417,2,H_cracherodii,NA,NA,8,9,1,338,3,agg_Carmel Pt_20230417_T2_3,No
Carmel Pt,20230417,2,H_cracherodii,15,6,10,10,2,339,4,agg_Carmel Pt_20230417_T2_4,No
Carmel Pt,20230417,2,H_cracherodii,10,7,10,7,2,339,4,agg_Carmel Pt_20230417_T2_4,No
Carmel Pt,20230417,2,H_cracherodii,7.5,3.5,11,3,6,340,5,agg_Carmel Pt_20230417_T2_5,Yes
Carmel Pt,20230417,2,H_cracherodii,7.5,3.5,11,2.5,6,340,5,agg_Carmel Pt_20230417_T2_5,Yes
Carmel Pt,20230417,2,H_cracherodii,7.5,3.5,11,2.5,6,340,5,agg_Carmel Pt_20230417_T2_5,Yes
Carmel Pt,20230417,2,H_cracherodii,7.5,3.5,11,2.5,6,340,5,agg_Carmel Pt_20230417_T2_5,Yes
Carmel Pt,20230417,2,H_cracherodii,10,1.5,11,2.5,6,340,5,agg_Carmel Pt_20230417_T2_5,Yes
Carmel Pt,20230417,2,H_cracherodii,10,1.5,11,1.5,6,340,5,agg_Carmel Pt_20230417_T2_5,Yes
Carmel Pt,20230417,2,H_cracherodii,25,2.5,14,2,2,341,6,agg_Carmel Pt_20230417_T2_6,No
Carmel Pt,20230417,2,H_cracherodii,15,6,14,7,2,341,6,agg_Carmel Pt_20230417_T2_6,No
Carmel Pt,20230417,2,H_cracherodii,20,15,19,10,1,342,7,agg_Carmel Pt_20230417_T2_7,No
Carmel Pt,20230417,3,H_cracherodii,15,10,3,10,3,344,2,agg_Carmel Pt_20230417_T3_2,No
Carmel Pt,20230417,3,H_cracherodii,15,10,3,15,3,344,2,agg_Carmel Pt_20230417_T3_2,No
Carmel Pt,20230417,3,H_cracherodii,15,10,3,15,3,344,2,agg_Carmel Pt_20230417_T3_2,No
Carmel Pt,20230417,3,H_cracherodii,60,20,4,10,4,345,3,agg_Carmel Pt_20230417_T3_3,Yes
Carmel Pt,20230417,3,H_cracherodii,60,20,4,10,4,345,3,agg_Carmel Pt_20230417_T3_3,Yes
Carmel Pt,20230417,3,H_cracherodii,60,20,4,15,4,345,3,agg_Carmel Pt_20230417_T3_3,Yes
Carmel Pt,20230417,3,H_cracherodii,60,20,4,15,4,345,3,agg_Carmel Pt_20230417_T3_3,Yes
Carmel Pt,20230417,3,H_cracherodii,15,10,2,15,2,343,1,agg_Carmel Pt_20230417_T3_1,No
Carmel Pt,20230417,3,H_cracherodii,55,20,2,15,2,343,1,agg_Carmel Pt_20230417_T3_1,No
Carmel Pt,20230417,3,H_cracherodii,25,10,20,12,1,346,4,agg_Carmel Pt_20230417_T3_4,No
Carmel Pt,20230417,4,H_cracherodii,30,5,19,10,1,348,2,agg_Carmel Pt_20230417_T4_2,No
Carmel Pt,20230417,4,H_cracherodii,5,3,15,5,1,347,1,agg_Carmel Pt_20230417_T4_1,No
Soberanes,20230422,1,H_cracherodii,10,15,6,10,2,670,1,agg_Soberanes_20230422_T1_1,No
Soberanes,20230422,1,H_cracherodii,10,10,6,6,2,670,1,agg_Soberanes_20230422_T1_1,No
Soberanes,20230422,3,H_cracherodii,10,7,4,5,1,671,1,agg_Soberanes_20230422_T3_1,No
Soberanes,20230422,3,H_cracherodii,11,10,6,7,1,672,2,agg_Soberanes_20230422_T3_2,No
Soberanes,20230422,3,H_cracherodii,7,10,7,4,1,673,3,agg_Soberanes_20230422_T3_3,No
Soberanes,20230422,3,H_cracherodii,6,6,9,4,5,674,4,agg_Soberanes_20230422_T3_4,Yes
Soberanes,20230422,3,H_cracherodii,15,10,9,8,5,674,4,agg_Soberanes_20230422_T3_4,Yes
Soberanes,20230422,3,H_cracherodii,15,10,9,9,5,674,4,agg_Soberanes_20230422_T3_4,Yes
Soberanes,20230422,3,H_cracherodii,15,10,9,8,5,674,4,agg_Soberanes_20230422_T3_4,Yes
Soberanes,20230422,3,H_cracherodii,15,10,9,3,5,674,4,agg_Soberanes_20230422_T3_4,Yes
Soberanes,20230422,3,H_cracherodii,15,18,11,8,1,675,5,agg_Soberanes_20230422_T3_5,No
Soberanes,20230422,3,H_cracherodii,25,20,14,5,2,676,6,agg_Soberanes_20230422_T3_6,No
Soberanes,20230422,3,H_cracherodii,8,15,14,7,2,676,6,agg_Soberanes_20230422_T3_6,No
Soberanes,20230422,3,H_cracherodii,30,20,15,9,5,677,7,agg_Soberanes_20230422_T3_7,Yes
Soberanes,20230422,3,H_cracherodii,30,20,15,9,5,677,7,agg_Soberanes_20230422_T3_7,Yes
Soberanes,20230422,3,H_cracherodii,30,20,15,10,5,677,7,agg_Soberanes_20230422_T3_7,Yes
Soberanes,20230422,3,H_cracherodii,30,20,15,5,5,677,7,agg_Soberanes_20230422_T3_7,Yes
Soberanes,20230422,3,H_cracherodii,5,5,15,5,5,677,7,agg_Soberanes_20230422_T3_7,Yes
Soberanes,20230422,3,H_cracherodii,NA,NA,16,8,1,678,8,agg_Soberanes_20230422_T3_8,No
Soberanes,20230422,3,H_cracherodii,10,10,19,9,1,679,9,agg_Soberanes_20230422_T3_9,No
Soberanes,20230422,3,H_cracherodii,10,5,20,12,2,680,10,agg_Soberanes_20230422_T3_10,No
Soberanes,20230422,3,H_cracherodii,10,5,20,11,2,680,10,agg_Soberanes_20230422_T3_10,No
Soberanes,20230422,4,H_cracherodii,25,17,1,7,1,681,1,agg_Soberanes_20230422_T4_1,No
Soberanes,20230422,4,H_cracherodii,5,10,5,10,1,682,2,agg_Soberanes_20230422_T4_2,No
Soberanes,20230422,4,H_cracherodii,13,5,7,10,5,683,3,agg_Soberanes_20230422_T4_3,Yes
Soberanes,20230422,4,H_cracherodii,13,5,7,7,5,683,3,agg_Soberanes_20230422_T4_3,Yes
Soberanes,20230422,4,H_cracherodii,13,5,7,2,5,683,3,agg_Soberanes_20230422_T4_3,Yes
Soberanes,20230422,4,H_cracherodii,12,10,7,6,5,683,3,agg_Soberanes_20230422_T4_3,Yes
Soberanes,20230422,4,H_cracherodii,10,12,7,8,5,683,3,agg_Soberanes_20230422_T4_3,Yes
Soberanes,20230422,4,H_cracherodii,10,4,12,8,3,684,4,agg_Soberanes_20230422_T4_4,No
Soberanes,20230422,4,H_cracherodii,25,7,12,11,3,684,4,agg_Soberanes_20230422_T4_4,No
Soberanes,20230422,4,H_cracherodii,25,7,12,2,3,684,4,agg_Soberanes_20230422_T4_4,No
Soberanes,20230422,4,H_cracherodii,5,7,15,3,2,685,5,agg_Soberanes_20230422_T4_5,No
Soberanes,20230422,4,H_cracherodii,15,7,15,3,2,685,5,agg_Soberanes_20230422_T4_5,No
Soberanes,20230422,4,H_cracherodii,10,9,17,9,1,686,6,agg_Soberanes_20230422_T4_6,No
Carmel Pt,20230703,1,H_cracherodii,50,10,3,12,2,349,1,agg_Carmel Pt_20230703_T1_1,No
Carmel Pt,20230703,1,H_cracherodii,50,10,3,9,2,349,1,agg_Carmel Pt_20230703_T1_1,No
Carmel Pt,20230703,1,H_cracherodii,65,21,7,11,3,350,2,agg_Carmel Pt_20230703_T1_2,No
Carmel Pt,20230703,1,H_cracherodii,65,21,7,7,3,350,2,agg_Carmel Pt_20230703_T1_2,No
Carmel Pt,20230703,1,H_cracherodii,65,21,7,6,3,350,2,agg_Carmel Pt_20230703_T1_2,No
Carmel Pt,20230703,1,H_cracherodii,0,0,9,10,5,352,4,agg_Carmel Pt_20230703_T1_4,Yes
Carmel Pt,20230703,1,H_cracherodii,20,15,8,5,2,351,3,agg_Carmel Pt_20230703_T1_3,No
Carmel Pt,20230703,1,H_cracherodii,20,15,8,12,2,351,3,agg_Carmel Pt_20230703_T1_3,No
Carmel Pt,20230703,1,H_cracherodii,25,8,9,11,5,352,4,agg_Carmel Pt_20230703_T1_4,Yes
Carmel Pt,20230703,1,H_cracherodii,25,8,9,10,5,352,4,agg_Carmel Pt_20230703_T1_4,Yes
Carmel Pt,20230703,1,H_cracherodii,25,8,9,13,5,352,4,agg_Carmel Pt_20230703_T1_4,Yes
Carmel Pt,20230703,1,H_cracherodii,25,8,9,7,5,352,4,agg_Carmel Pt_20230703_T1_4,Yes
Soberanes,20230704,2,H_cracherodii,20,20,3,4,2,688,2,agg_Soberanes_20230704_T2_2,No
Soberanes,20230704,2,H_cracherodii,20,20,3,6,2,688,2,agg_Soberanes_20230704_T2_2,No
Soberanes,20230704,2,H_cracherodii,10,3,2,8,1,687,1,agg_Soberanes_20230704_T2_1,No
Soberanes,20230704,2,H_cracherodii,0,0,4,7,1,689,3,agg_Soberanes_20230704_T2_3,No
Soberanes,20230704,2,H_cracherodii,0,0,5,7,1,690,4,agg_Soberanes_20230704_T2_4,No
Soberanes,20230704,2,H_cracherodii,0,0,8,10,3,691,5,agg_Soberanes_20230704_T2_5,No
Soberanes,20230704,2,H_cracherodii,10,25,8,7,3,691,5,agg_Soberanes_20230704_T2_5,No
Soberanes,20230704,2,H_cracherodii,0,0,8,10,3,691,5,agg_Soberanes_20230704_T2_5,No
Soberanes,20230704,2,H_cracherodii,0,0,9,6,1,692,6,agg_Soberanes_20230704_T2_6,No
Soberanes,20230704,2,H_cracherodii,20,30,10,10,5,693,7,agg_Soberanes_20230704_T2_7,Yes
Soberanes,20230704,2,H_cracherodii,20,30,10,12,5,693,7,agg_Soberanes_20230704_T2_7,Yes
Soberanes,20230704,2,H_cracherodii,20,30,10,5,5,693,7,agg_Soberanes_20230704_T2_7,Yes
Soberanes,20230704,2,H_cracherodii,20,30,10,7,5,693,7,agg_Soberanes_20230704_T2_7,Yes
Soberanes,20230704,2,H_cracherodii,10,10,10,4,5,693,7,agg_Soberanes_20230704_T2_7,Yes
Soberanes,20230704,3,H_cracherodii,25,11,7,7,12,694,1,agg_Soberanes_20230704_T3_1,Yes
Soberanes,20230704,3,H_cracherodii,25,11,7,3,12,694,1,agg_Soberanes_20230704_T3_1,Yes
Soberanes,20230704,3,H_cracherodii,25,11,7,3,12,694,1,agg_Soberanes_20230704_T3_1,Yes
Soberanes,20230704,3,H_cracherodii,25,11,7,3,12,694,1,agg_Soberanes_20230704_T3_1,Yes
Soberanes,20230704,3,H_cracherodii,25,10,7,3,12,694,1,agg_Soberanes_20230704_T3_1,Yes
Soberanes,20230704,3,H_cracherodii,25,10,7,3,12,694,1,agg_Soberanes_20230704_T3_1,Yes
Soberanes,20230704,3,H_cracherodii,25,10,7,3,12,694,1,agg_Soberanes_20230704_T3_1,Yes
